walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p
9	7.062014971e-01	2.650879099e-01	8.196927830e-01	1.556774765e-01	1.042298262e+00	5.003974503e-01	1.375970649e+00	1.380898945e+00	-7.239632067e-02	3.022840843e-01	1.785921897e+00	-2.262701844e+00	-2.945565120e+05	-1.320889371e+01

10	3.839664877e-01	5.072392074e-01	1.623004919e+00	9.220153045e-01	4.394378162e+00	-2.834398200e-01	9.256548168e-01	1.032771658e+00	9.126375382e-01	7.469059047e-01	8.404180080e-01	-7.023659822e-01	-1.248091082e+05	-1.364114018e+01

11	3.595774291e+00	2.660943353e-01	8.726037301e-01	2.805635310e-01	1.470371950e+00	1.591990067e-01	1.451686717e+00	9.151268180e-02	-8.299298240e-01	9.125721585e-01	1.215996470e+00	9.351934784e-01	-1.806122765e+06	-1.502385955e+01

12	1.193048844e-01	2.722095717e-01	2.092746503e+00	5.787780597e-01	8.465874225e-01	7.018836087e-01	5.761318034e-01	1.995197730e+00	-2.830886023e-01	5.864854501e-01	1.770611233e+00	-4.364086488e-01	-1.574771260e+04	-1.129163408e+01

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	7.538812776e-01	3.251649738e-01	2.764102187e+00	1.083284748e+00	1.254044894e+00	-2.365318879e-01	5.066803945e-01	3.373504553e+00	-5.623288394e-01	7.762597865e-01	1.482937180e+00	-4.594155070e-01	-3.512810346e+05	-1.405886522e+01

15	6.302217613e-02	9.125388914e-01	1.050855815e+00	4.114211135e-01	6.656327922e+00	-1.267108026e+00	1.235141025e+00	4.280889526e-01	1.631740543e+00	6.991836599e-01	8.881060423e-01	-6.682245915e-01	-1.909814621e+04	-1.545127289e+01

16	3.740270516e-01	8.944066933e-01	8.909329342e-01	6.274705461e-01	6.152469515e-01	1.712510157e-02	1.108005479e+00	9.560005649e-01	-6.089149214e-02	6.400029849e-01	1.430594322e+00	-6.679097363e-01	-1.944317443e+05	-1.047018945e+01

17	7.292122322e-02	1.810402412e+00	3.804400470e-01	7.568306802e-01	3.619460665e-01	7.541923082e-01	1.398219373e-01	1.894302980e-01	-2.665690703e+00	2.875056404e+00	1.554096770e-01	-5.484597046e-01	-3.136621027e+04	-1.503842711e+01

18	3.715647373e-01	5.833974631e-01	2.048321183e+00	7.195682519e-01	1.040166336e+00	3.146368931e-01	8.310510453e-01	7.989709844e-01	1.151135867e-01	2.191031207e+00	1.388384113e+00	-2.056443425e-01	-1.332041548e+05	-1.223775670e+01

19	3.695093478e-01	4.290826148e-01	3.088205375e+00	6.180749403e-01	4.462137043e-01	-3.263360066e-01	1.442657609e+00	2.563630271e+00	1.203330101e+00	3.201318995e+00	1.037045919e+00	1.089817542e+00	-1.169425502e+05	-1.619717009e+01

20	1.680863613e+00	7.768276383e-02	2.376327844e+00	8.012152130e-01	2.632140077e-01	1.935604415e+00	5.629831209e-01	9.255796086e-01	1.004804506e+00	3.623012946e+00	5.465598129e-01	-1.225327561e+00	-2.879600355e+05	-1.635989048e+01

21	6.787911750e-01	7.324530324e-01	8.173044893e-01	8.102403174e-01	3.150850837e+00	-2.701401310e-01	1.117792993e+00	1.918564327e+00	4.848019266e-01	8.359924135e-01	8.359471845e-01	-4.437136742e-01	-3.407433055e+05	-1.348408638e+01

22	7.265880483e-01	1.672337414e+00	1.451138401e+00	8.718474592e-01	1.487100781e+00	-8.505781586e-01	2.359851842e-01	5.243169943e-01	-9.868039276e-01	4.193374326e-01	6.473647681e-01	5.584066032e-02	-8.259135289e+05	-1.137982164e+01

23	5.687124496e-01	9.011885262e-01	1.390572593e+00	7.502265651e-01	6.718404875e-01	-4.416363584e-02	9.504679242e-01	1.992204198e+00	-2.483087061e-01	1.697156301e+00	1.085128086e+00	-2.546517441e-01	-3.099190676e+05	-1.249661044e+01

24	5.928619090e-01	6.431242039e-01	3.480673909e+00	5.721772492e-01	9.124560489e-01	7.740178738e-01	5.616228365e-01	1.520109761e+00	-2.613748214e-01	6.601185523e-01	5.096020887e-01	-3.644616275e-01	-3.018044375e+05	-1.144786098e+01
0	6.295449305e-01	5.592183941e-01	3.245908569e+00	5.348843631e-01	8.971464450e-01	-1.283408723e+00	1.043014579e+00	3.748379257e+00	1.048454092e+00	2.021593030e+00	9.749551635e-01	1.123010693e+00	-2.805906256e+05	-1.677240073e+01

1	8.314908601e-02	3.375744409e-01	3.327959794e+00	4.072323958e-01	4.335184479e+00	-8.747495631e-02	1.370348142e+00	3.365915247e+00	1.042214072e+00	1.109353332e+00	2.484493671e+00	-9.593714727e-01	-8.890809511e+03	-1.809154808e+01

2	2.281029565e-01	8.189808686e-03	3.125136839e+00	6.581896827e-01	1.728902051e+00	1.065037571e+00	1.078897565e+00	8.816623010e-01	1.425897290e+00	1.334192507e+00	5.938955679e-01	-1.669511388e-01	-2.015194459e+04	-1.294523039e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	1.548881184e-01	1.795484749e-01	1.349950665e+00	5.543217798e-01	1.933577896e+00	6.462513221e-01	1.157838496e+00	1.773584219e+00	-2.780672016e-01	3.996605585e+00	1.580115078e+00	-4.392055843e-01	-1.845127272e+04	-1.541185417e+01

5	3.384617136e-01	2.545668071e-02	5.502378449e+00	1.426083468e+00	5.293124365e-01	1.214494287e+00	1.529965183e+00	8.486137944e-01	1.856535933e+00	2.402693471e+00	8.881086078e-01	-1.318332309e-01	-3.936909554e+04	-1.667756446e+01

6	1.548786877e-01	8.591248970e-02	7.279236996e-01	2.193078165e-01	1.883302492e-01	6.441257383e-01	3.361240013e+00	1.668478576e+00	1.381429685e+00	2.036159347e+00	1.457619296e+00	6.892429428e-02	-1.588306912e+04	-1.433557568e+01

7	2.204692567e-01	4.758777393e-01	8.168189816e-01	3.983229630e-01	7.728658508e-01	1.374237067e-01	7.802968161e-01	1.272690576e+00	-3.374974624e-01	7.729159765e-01	1.514533075e+00	-1.144322481e+00	-5.627597808e+04	-1.046515820e+01

8	3.024432209e-01	7.721061496e-02	2.848610420e+00	3.108242826e-01	6.859915481e-01	-2.204462240e+00	8.825283785e-01	3.816473366e+00	8.929380231e-01	2.495000738e+00	1.425262061e+00	1.491821108e+00	-5.328212639e+04	-1.804735354e+01

9	7.062014971e-01	2.650879099e-01	8.196927830e-01	1.556774765e-01	1.042298262e+00	5.003974503e-01	1.375970649e+00	1.380898945e+00	-7.239632067e-02	3.022840843e-01	1.785921897e+00	-2.262701844e+00	-2.945565120e+05	-1.320889371e+01

10	3.839664877e-01	5.072392074e-01	1.623004919e+00	9.220153045e-01	4.394378162e+00	-2.834398200e-01	9.256548168e-01	1.032771658e+00	9.126375382e-01	7.469059047e-01	8.404180080e-01	-7.023659822e-01	-1.248091082e+05	-1.364114018e+01

11	3.595774291e+00	2.660943353e-01	8.726037301e-01	2.805635310e-01	1.470371950e+00	1.591990067e-01	1.451686717e+00	9.151268180e-02	-8.299298240e-01	9.125721585e-01	1.215996470e+00	9.351934784e-01	-1.806122765e+06	-1.502385955e+01

12	1.193048844e-01	2.722095717e-01	2.092746503e+00	5.787780597e-01	8.465874225e-01	7.018836087e-01	5.761318034e-01	1.995197730e+00	-2.830886023e-01	5.864854501e-01	1.770611233e+00	-4.364086488e-01	-1.574771260e+04	-1.129163408e+01

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	7.538812776e-01	3.251649738e-01	2.764102187e+00	1.083284748e+00	1.254044894e+00	-2.365318879e-01	5.066803945e-01	3.373504553e+00	-5.623288394e-01	7.762597865e-01	1.482937180e+00	-4.594155070e-01	-3.512810346e+05	-1.405886522e+01

15	6.302217613e-02	9.125388914e-01	1.050855815e+00	4.114211135e-01	6.656327922e+00	-1.267108026e+00	1.235141025e+00	4.280889526e-01	1.631740543e+00	6.991836599e-01	8.881060423e-01	-6.682245915e-01	-1.909814621e+04	-1.545127289e+01

16	3.631113465e-01	7.697937564e-01	1.189456076e+00	5.791856584e-01	6.260346831e-01	-3.216412370e-01	1.073622833e+00	1.392189536e+00	8.455646139e-02	9.228686572e-01	1.429781214e+00	-3.385757972e-01	-1.549624551e+05	-1.102805488e+01

17	7.292122322e-02	1.810402412e+00	3.804400470e-01	7.568306802e-01	3.619460665e-01	7.541923082e-01	1.398219373e-01	1.894302980e-01	-2.665690703e+00	2.875056404e+00	1.554096770e-01	-5.484597046e-01	-3.136621027e+04	-1.503842711e+01

18	3.715647373e-01	5.833974631e-01	2.048321183e+00	7.195682519e-01	1.040166336e+00	3.146368931e-01	8.310510453e-01	7.989709844e-01	1.151135867e-01	2.191031207e+00	1.388384113e+00	-2.056443425e-01	-1.332041548e+05	-1.223775670e+01

19	3.695093478e-01	4.290826148e-01	3.088205375e+00	6.180749403e-01	4.462137043e-01	-3.263360066e-01	1.442657609e+00	2.563630271e+00	1.203330101e+00	3.201318995e+00	1.037045919e+00	1.089817542e+00	-1.169425502e+05	-1.619717009e+01

20	1.680863613e+00	7.768276383e-02	2.376327844e+00	8.012152130e-01	2.632140077e-01	1.935604415e+00	5.629831209e-01	9.255796086e-01	1.004804506e+00	3.623012946e+00	5.465598129e-01	-1.225327561e+00	-2.879600355e+05	-1.635989048e+01

21	6.787911750e-01	7.324530324e-01	8.173044893e-01	8.102403174e-01	3.150850837e+00	-2.701401310e-01	1.117792993e+00	1.918564327e+00	4.848019266e-01	8.359924135e-01	8.359471845e-01	-4.437136742e-01	-3.407433055e+05	-1.348408638e+01

22	5.421540444e-01	1.236337305e+00	1.219986995e+00	6.992910945e-01	1.226827482e+00	-4.905418532e-01	4.343369848e-01	7.970307095e-01	-7.501911144e-01	5.481844693e-01	9.633682943e-01	-3.815090233e-01	-3.796800065e+05	-1.069799368e+01

23	4.479483506e-01	5.274804919e-01	2.051853002e+00	5.509394714e-01	6.782585783e-01	-1.023948329e+00	9.196545325e-01	2.819585655e+00	2.692938485e-01	2.059011725e+00	1.239392900e+00	5.374458687e-01	-1.591715931e+05	-1.395155974e+01

24	4.913726126e-01	4.453608563e-01	3.259793913e+00	4.808452180e-01	8.333160907e-01	-2.668374964e-01	6.737660249e-01	2.322593679e+00	1.420096825e-01	1.301333838e+00	8.295873035e-01	2.842322633e-01	-1.769213193e+05	-1.226299695e+01
0	5.204012446e-01	5.361170177e-01	2.524633182e+00	7.069389514e-01	2.451439060e+00	-8.389874187e-01	9.908557787e-01	2.541467855e+00	9.880924447e-01	1.455077298e+00	9.151621260e-01	3.117491822e-01	-1.949760435e+05	-1.518838479e+01

1	8.314908601e-02	3.375744409e-01	3.327959794e+00	4.072323958e-01	4.335184479e+00	-8.747495631e-02	1.370348142e+00	3.365915247e+00	1.042214072e+00	1.109353332e+00	2.484493671e+00	-9.593714727e-01	-8.890809511e+03	-1.809154808e+01

2	2.281029565e-01	8.189808686e-03	3.125136839e+00	6.581896827e-01	1.728902051e+00	1.065037571e+00	1.078897565e+00	8.816623010e-01	1.425897290e+00	1.334192507e+00	5.938955679e-01	-1.669511388e-01	-2.015194459e+04	-1.294523039e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	1.548881184e-01	1.795484749e-01	1.349950665e+00	5.543217798e-01	1.933577896e+00	6.462513221e-01	1.157838496e+00	1.773584219e+00	-2.780672016e-01	3.996605585e+00	1.580115078e+00	-4.392055843e-01	-1.845127272e+04	-1.541185417e+01

5	3.384617136e-01	2.545668071e-02	5.502378449e+00	1.426083468e+00	5.293124365e-01	1.214494287e+00	1.529965183e+00	8.486137944e-01	1.856535933e+00	2.402693471e+00	8.881086078e-01	-1.318332309e-01	-3.936909554e+04	-1.667756446e+01

6	1.548786877e-01	8.591248970e-02	7.279236996e-01	2.193078165e-01	1.883302492e-01	6.441257383e-01	3.361240013e+00	1.668478576e+00	1.381429685e+00	2.036159347e+00	1.457619296e+00	6.892429428e-02	-1.588306912e+04	-1.433557568e+01

7	2.310069936e-01	4.246291590e-01	1.078005371e+00	3.870750249e-01	7.616981763e-01	-1.636252706e-01	7.934386633e-01	1.599693352e+00	-1.793252231e-01	9.942896335e-01	1.503057304e+00	-8.054467417e-01	-5.405761025e+04	-1.071568896e+01

8	3.179691864e-01	5.490180250e-02	3.992531441e+00	7.915627691e-01	6.184541721e-01	-7.307025912e-01	1.161609505e+00	2.537161492e+00	1.308302099e+00	2.455211193e+00	1.193719168e+00	7.919361490e-01	-5.321706083e+04	-1.574300992e+01

9	7.062014971e-01	2.650879099e-01	8.196927830e-01	1.556774765e-01	1.042298262e+00	5.003974503e-01	1.375970649e+00	1.380898945e+00	-7.239632067e-02	3.022840843e-01	1.785921897e+00	-2.262701844e+00	-2.945565120e+05	-1.320889371e+01

10	3.839664877e-01	5.072392074e-01	1.623004919e+00	9.220153045e-01	4.394378162e+00	-2.834398200e-01	9.256548168e-01	1.032771658e+00	9.126375382e-01	7.469059047e-01	8.404180080e-01	-7.023659822e-01	-1.248091082e+05	-1.364114018e+01

11	3.595774291e+00	2.660943353e-01	8.726037301e-01	2.805635310e-01	1.470371950e+00	1.591990067e-01	1.451686717e+00	9.151268180e-02	-8.299298240e-01	9.125721585e-01	1.215996470e+00	9.351934784e-01	-1.806122765e+06	-1.502385955e+01

12	1.193048844e-01	2.722095717e-01	2.092746503e+00	5.787780597e-01	8.465874225e-01	7.018836087e-01	5.761318034e-01	1.995197730e+00	-2.830886023e-01	5.864854501e-01	1.770611233e+00	-4.364086488e-01	-1.574771260e+04	-1.129163408e+01

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	7.413545258e-01	3.093811244e-01	2.253253902e+00	8.395775415e-01	1.198413398e+00	-4.292086753e-02	7.350661627e-01	2.849993838e+00	-4.336104808e-01	6.517337098e-01	1.562539358e+00	-9.331869929e-01	-3.375959766e+05	-1.350262119e+01

15	6.302217613e-02	9.125388914e-01	1.050855815e+00	4.114211135e-01	6.656327922e+00	-1.267108026e+00	1.235141025e+00	4.280889526e-01	1.631740543e+00	6.991836599e-01	8.881060423e-01	-6.682245915e-01	-1.909814621e+04	-1.545127289e+01

16	4.505890364e-01	4.561027173e-01	1.433333616e+00	5.256346417e-01	7.056440849e-01	-6.459508042e-01	1.355116718e+00	1.754760800e+00	9.136173062e-01	3.343824865e-01	1.813939975e+00	-2.753063821e-01	-1.499197410e+05	-1.188657085e+01

17	7.292122322e-02	1.810402412e+00	3.804400470e-01	7.568306802e-01	3.619460665e-01	7.541923082e-01	1.398219373e-01	1.894302980e-01	-2.665690703e+00	2.875056404e+00	1.554096770e-01	-5.484597046e-01	-3.136621027e+04	-1.503842711e+01

18	3.715647373e-01	5.833974631e-01	2.048321183e+00	7.195682519e-01	1.040166336e+00	3.146368931e-01	8.310510453e-01	7.989709844e-01	1.151135867e-01	2.191031207e+00	1.388384113e+00	-2.056443425e-01	-1.332041548e+05	-1.223775670e+01

19	3.651945800e-01	4.089075583e-01	3.134896230e+00	6.160451714e-01	4.267044623e-01	-3.222321441e-01	1.467857742e+00	2.607781449e+00	1.252152859e+00	3.267626617e+00	1.038887283e+00	1.126589204e+00	-1.127068742e+05	-1.641525627e+01

20	1.680863613e+00	7.768276383e-02	2.376327844e+00	8.012152130e-01	2.632140077e-01	1.935604415e+00	5.629831209e-01	9.255796086e-01	1.004804506e+00	3.623012946e+00	5.465598129e-01	-1.225327561e+00	-2.879600355e+05	-1.635989048e+01

21	6.787911750e-01	7.324530324e-01	8.173044893e-01	8.102403174e-01	3.150850837e+00	-2.701401310e-01	1.117792993e+00	1.918564327e+00	4.848019266e-01	8.359924135e-01	8.359471845e-01	-4.437136742e-01	-3.407433055e+05	-1.348408638e+01

22	5.421540444e-01	1.236337305e+00	1.219986995e+00	6.992910945e-01	1.226827482e+00	-4.905418532e-01	4.343369848e-01	7.970307095e-01	-7.501911144e-01	5.481844693e-01	9.633682943e-01	-3.815090233e-01	-3.796800065e+05	-1.069799368e+01

23	3.056391234e-01	6.720707362e-01	2.730829312e+00	7.687468041e-01	4.776561590e-01	-1.863932169e+00	6.682036027e-01	3.612367453e+00	4.575806693e-01	3.027048538e+00	9.382305706e-01	2.080454588e+00	-1.212343005e+05	-1.865361143e+01

24	4.332793867e-01	3.563722822e-01	4.016880553e+00	3.787442112e-01	1.149610472e-01	-2.658137947e-01	5.361331319e-01	2.447828704e+00	3.575602747e-02	1.445573470e+00	8.276159619e-01	5.098701470e-01	-1.732183151e+05	-1.296403343e+01
0	4.826119705e-01	5.051444229e-01	2.673218281e+00	6.848083942e-01	1.958462480e+00	-7.131693247e-01	1.106994850e+00	2.557613699e+00	1.052385118e+00	1.896391615e+00	9.452863729e-01	5.101440965e-01	-1.690618075e+05	-1.542956981e+01

1	8.314908601e-02	3.375744409e-01	3.327959794e+00	4.072323958e-01	4.335184479e+00	-8.747495631e-02	1.370348142e+00	3.365915247e+00	1.042214072e+00	1.109353332e+00	2.484493671e+00	-9.593714727e-01	-8.890809511e+03	-1.809154808e+01

2	2.281029565e-01	8.189808686e-03	3.125136839e+00	6.581896827e-01	1.728902051e+00	1.065037571e+00	1.078897565e+00	8.816623010e-01	1.425897290e+00	1.334192507e+00	5.938955679e-01	-1.669511388e-01	-2.015194459e+04	-1.294523039e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	1.548881184e-01	1.795484749e-01	1.349950665e+00	5.543217798e-01	1.933577896e+00	6.462513221e-01	1.157838496e+00	1.773584219e+00	-2.780672016e-01	3.996605585e+00	1.580115078e+00	-4.392055843e-01	-1.845127272e+04	-1.541185417e+01

5	3.384617136e-01	2.545668071e-02	5.502378449e+00	1.426083468e+00	5.293124365e-01	1.214494287e+00	1.529965183e+00	8.486137944e-01	1.856535933e+00	2.402693471e+00	8.881086078e-01	-1.318332309e-01	-3.936909554e+04	-1.667756446e+01

6	1.548786877e-01	8.591248970e-02	7.279236996e-01	2.193078165e-01	1.883302492e-01	6.441257383e-01	3.361240013e+00	1.668478576e+00	1.381429685e+00	2.036159347e+00	1.457619296e+00	6.892429428e-02	-1.588306912e+04	-1.433557568e+01

7	2.310069936e-01	4.246291590e-01	1.078005371e+00	3.870750249e-01	7.616981763e-01	-1.636252706e-01	7.934386633e-01	1.599693352e+00	-1.793252231e-01	9.942896335e-01	1.503057304e+00	-8.054467417e-01	-5.405761025e+04	-1.071568896e+01

8	3.179691864e-01	5.490180250e-02	3.992531441e+00	7.915627691e-01	6.184541721e-01	-7.307025912e-01	1.161609505e+00	2.537161492e+00	1.308302099e+00	2.455211193e+00	1.193719168e+00	7.919361490e-01	-5.321706083e+04	-1.574300992e+01

9	7.062014971e-01	2.650879099e-01	8.196927830e-01	1.556774765e-01	1.042298262e+00	5.003974503e-01	1.375970649e+00	1.380898945e+00	-7.239632067e-02	3.022840843e-01	1.785921897e+00	-2.262701844e+00	-2.945565120e+05	-1.320889371e+01

10	3.839664877e-01	5.072392074e-01	1.623004919e+00	9.220153045e-01	4.394378162e+00	-2.834398200e-01	9.256548168e-01	1.032771658e+00	9.126375382e-01	7.469059047e-01	8.404180080e-01	-7.023659822e-01	-1.248091082e+05	-1.364114018e+01

11	3.595774291e+00	2.660943353e-01	8.726037301e-01	2.805635310e-01	1.470371950e+00	1.591990067e-01	1.451686717e+00	9.151268180e-02	-8.299298240e-01	9.125721585e-01	1.215996470e+00	9.351934784e-01	-1.806122765e+06	-1.502385955e+01

12	1.193048844e-01	2.722095717e-01	2.092746503e+00	5.787780597e-01	8.465874225e-01	7.018836087e-01	5.761318034e-01	1.995197730e+00	-2.830886023e-01	5.864854501e-01	1.770611233e+00	-4.364086488e-01	-1.574771260e+04	-1.129163408e+01

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	7.413545258e-01	3.093811244e-01	2.253253902e+00	8.395775415e-01	1.198413398e+00	-4.292086753e-02	7.350661627e-01	2.849993838e+00	-4.336104808e-01	6.517337098e-01	1.562539358e+00	-9.331869929e-01	-3.375959766e+05	-1.350262119e+01

15	6.302217613e-02	9.125388914e-01	1.050855815e+00	4.114211135e-01	6.656327922e+00	-1.267108026e+00	1.235141025e+00	4.280889526e-01	1.631740543e+00	6.991836599e-01	8.881060423e-01	-6.682245915e-01	-1.909814621e+04	-1.545127289e+01

16	4.505890364e-01	4.561027173e-01	1.433333616e+00	5.256346417e-01	7.056440849e-01	-6.459508042e-01	1.355116718e+00	1.754760800e+00	9.136173062e-01	3.343824865e-01	1.813939975e+00	-2.753063821e-01	-1.499197410e+05	-1.188657085e+01

17	7.292122322e-02	1.810402412e+00	3.804400470e-01	7.568306802e-01	3.619460665e-01	7.541923082e-01	1.398219373e-01	1.894302980e-01	-2.665690703e+00	2.875056404e+00	1.554096770e-01	-5.484597046e-01	-3.136621027e+04	-1.503842711e+01

18	3.715647373e-01	5.833974631e-01	2.048321183e+00	7.195682519e-01	1.040166336e+00	3.146368931e-01	8.310510453e-01	7.989709844e-01	1.151135867e-01	2.191031207e+00	1.388384113e+00	-2.056443425e-01	-1.332041548e+05	-1.223775670e+01

19	3.651945800e-01	4.089075583e-01	3.134896230e+00	6.160451714e-01	4.267044623e-01	-3.222321441e-01	1.467857742e+00	2.607781449e+00	1.252152859e+00	3.267626617e+00	1.038887283e+00	1.126589204e+00	-1.127068742e+05	-1.641525627e+01

20	1.947808285e+00	8.806823385e-02	1.754693923e+00	6.769564108e-01	2.102987384e-01	2.079001492e+00	3.706929353e-01	9.408847226e-01	8.354326007e-01	3.865680796e+00	4.786407855e-01	-1.442775470e+00	-2.472336460e+05	-1.670805694e+01

21	6.787911750e-01	7.324530324e-01	8.173044893e-01	8.102403174e-01	3.150850837e+00	-2.701401310e-01	1.117792993e+00	1.918564327e+00	4.848019266e-01	8.359924135e-01	8.359471845e-01	-4.437136742e-01	-3.407433055e+05	-1.348408638e+01

22	5.421540444e-01	1.236337305e+00	1.219986995e+00	6.992910945e-01	1.226827482e+00	-4.905418532e-01	4.343369848e-01	7.970307095e-01	-7.501911144e-01	5.481844693e-01	9.633682943e-01	-3.815090233e-01	-3.796800065e+05	-1.069799368e+01

23	3.056391234e-01	6.720707362e-01	2.730829312e+00	7.687468041e-01	4.776561590e-01	-1.863932169e+00	6.682036027e-01	3.612367453e+00	4.575806693e-01	3.027048538e+00	9.382305706e-01	2.080454588e+00	-1.212343005e+05	-1.865361143e+01

24	3.870243971e-01	3.719810416e-01	3.344828185e+00	3.806492744e-01	2.628547794e-01	-2.424456571e-01	5.949729196e-01	2.253879884e+00	-1.342804973e-02	1.342375358e+00	9.820736796e-01	2.090877811e-01	-1.285989438e+05	-1.177913341e+01
0	4.826119705e-01	5.051444229e-01	2.673218281e+00	6.848083942e-01	1.958462480e+00	-7.131693247e-01	1.106994850e+00	2.557613699e+00	1.052385118e+00	1.896391615e+00	9.452863729e-01	5.101440965e-01	-1.690618075e+05	-1.542956981e+01

1	8.314908601e-02	3.375744409e-01	3.327959794e+00	4.072323958e-01	4.335184479e+00	-8.747495631e-02	1.370348142e+00	3.365915247e+00	1.042214072e+00	1.109353332e+00	2.484493671e+00	-9.593714727e-01	-8.890809511e+03	-1.809154808e+01

2	2.281029565e-01	8.189808686e-03	3.125136839e+00	6.581896827e-01	1.728902051e+00	1.065037571e+00	1.078897565e+00	8.816623010e-01	1.425897290e+00	1.334192507e+00	5.938955679e-01	-1.669511388e-01	-2.015194459e+04	-1.294523039e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	1.021275905e-01	9.674889364e-03	1.538445007e+00	6.702460765e-01	2.745846764e+00	1.207603765e+00	1.410416158e+00	1.894113771e+00	-3.465085560e-01	6.077610775e+00	1.633526388e+00	-1.853516389e-01	-7.240096029e+03	-1.900511708e+01

5	3.384617136e-01	2.545668071e-02	5.502378449e+00	1.426083468e+00	5.293124365e-01	1.214494287e+00	1.529965183e+00	8.486137944e-01	1.856535933e+00	2.402693471e+00	8.881086078e-01	-1.318332309e-01	-3.936909554e+04	-1.667756446e+01

6	1.548786877e-01	8.591248970e-02	7.279236996e-01	2.193078165e-01	1.883302492e-01	6.441257383e-01	3.361240013e+00	1.668478576e+00	1.381429685e+00	2.036159347e+00	1.457619296e+00	6.892429428e-02	-1.588306912e+04	-1.433557568e+01

7	1.713953971e-01	5.042908893e-01	1.229886675e+00	5.721986835e-01	5.080296759e-01	2.168786017e-01	9.962297157e-01	1.177647856e+00	-1.345576802e-01	1.139980863e+00	1.976381705e+00	-7.538804031e-01	-4.634386438e+04	-1.112434049e+01

8	2.619944336e-01	4.317299152e-02	3.356106933e+00	7.601014011e-01	1.170156330e+00	-2.280366498e-01	1.226133170e+00	2.370398283e+00	8.791558222e-01	3.394617335e+00	1.307775498e+00	5.384936091e-01	-3.912207996e+04	-1.592846617e+01

9	7.062014971e-01	2.650879099e-01	8.196927830e-01	1.556774765e-01	1.042298262e+00	5.003974503e-01	1.375970649e+00	1.380898945e+00	-7.239632067e-02	3.022840843e-01	1.785921897e+00	-2.262701844e+00	-2.945565120e+05	-1.320889371e+01

10	3.839664877e-01	5.072392074e-01	1.623004919e+00	9.220153045e-01	4.394378162e+00	-2.834398200e-01	9.256548168e-01	1.032771658e+00	9.126375382e-01	7.469059047e-01	8.404180080e-01	-7.023659822e-01	-1.248091082e+05	-1.364114018e+01

11	3.595774291e+00	2.660943353e-01	8.726037301e-01	2.805635310e-01	1.470371950e+00	1.591990067e-01	1.451686717e+00	9.151268180e-02	-8.299298240e-01	9.125721585e-01	1.215996470e+00	9.351934784e-01	-1.806122765e+06	-1.502385955e+01

12	1.193048844e-01	2.722095717e-01	2.092746503e+00	5.787780597e-01	8.465874225e-01	7.018836087e-01	5.761318034e-01	1.995197730e+00	-2.830886023e-01	5.864854501e-01	1.770611233e+00	-4.364086488e-01	-1.574771260e+04	-1.129163408e+01

