walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p
44	5.549960807e-03	5.427009923e-01	1.259667134e+01	2.420011579e+00	1.703360136e+01	1.358970639e+00	1.194418093e+00	1.751541018e+00	-3.182189845e+00	3.370075050e-04	6.852144546e+00	-2.572432401e+00	-2.666775993e+03	-3.797375241e+01
45	1.752673770e-02	4.994238500e-03	2.614763905e+00	9.266510307e-01	2.456828887e+00	-1.192330113e+00	2.329179460e+00	2.962627959e+00	-9.271574542e-01	2.174124953e+00	1.595186503e+01	2.579502159e-02	-1.988289561e+03	-2.373622324e+01
46	2.660188144e+00	7.151472580e-02	3.541010199e+00	1.533840409e+00	3.496932111e+00	-3.437970374e-01	1.580138315e+00	1.584858934e+00	6.250613486e-01	2.027705870e-01	9.702631070e-03	-1.146940901e+00	-2.768526949e+05	-2.375014744e+01
47	6.491722045e-03	8.916106181e-01	4.876148454e+00	1.081586663e+00	6.214130451e+00	7.951070496e-02	2.774729402e-02	1.978512880e+00	-1.795596133e+00	2.116884802e+00	2.616014451e+00	4.493202520e-01	-2.355289153e+03	-2.050481741e+01
48	4.361916721e+00	5.467474731e-03	1.539223937e+00	1.596512787e-01	3.585565042e-02	8.030097335e-01	1.610399275e+00	1.871011416e+00	1.609540903e+00	7.199512993e-01	3.824306261e-01	1.046522639e+00	-2.242549585e+03	-1.851154448e+01
49	1.625857575e-02	7.518349192e-03	6.361281891e+00	2.356758132e-01	5.874883353e+00	-3.501802227e-01	2.623617861e+00	2.616955314e+00	-1.500400702e-01	1.014421492e+00	7.800117821e+00	-1.677684487e-01	-1.976465006e+03	-2.257511046e+01
0	1.661101241e-02	3.969093378e-03	2.263560025e+01	6.657960701e+00	8.644893369e+00	-5.647367638e-01	7.299226438e+00	2.693355132e+00	9.883291958e-01	5.646972065e+00	6.822436583e+00	-1.660976071e+00	-1.985310607e+03	-5.018757156e+01
1	6.676149245e-03	4.905505544e+00	1.730530281e+00	1.378227405e-01	1.272212823e+00	4.135161411e-01	1.782845509e+00	2.469071720e-01	7.669666775e-02	1.365914372e+00	1.183118197e+00	4.122135234e-02	-2.321659796e+03	-1.538203462e+01
2	1.615486888e-02	7.306516716e-03	4.296293590e+00	2.046045847e-02	3.402388308e+00	8.527559699e-01	2.025885289e+00	1.684344284e+00	-7.045246833e-01	2.064805991e+00	3.597043469e+00	1.256446430e+00	-1.990396497e+03	-1.877050775e+01
3	5.967566282e-03	7.423808198e-01	7.766416435e-01	3.368091640e-01	2.208169237e+00	-4.284250698e-01	3.501483007e-01	7.682394173e-01	4.482347707e-01	9.519897754e-05	1.882809232e+00	-1.285693423e+00	-2.376957486e+03	-1.069068514e+01
4	1.649460833e-02	1.076874400e-02	4.425210345e+00	4.696781239e-01	4.627756753e+00	5.079607980e-01	7.297818958e-04	1.493672252e+00	3.831663676e-01	2.899365843e-01	5.991280202e+00	-2.224806559e-01	-1.974996225e+03	-1.617142455e+01
5	1.616232476e-02	7.674277873e-03	7.929199434e+00	2.019484804e+00	5.388244852e+00	-1.718783466e-01	1.840116497e+00	1.852922436e+00	-2.332124075e-01	8.979732267e-02	1.385646803e+01	3.717364608e-01	-1.977058672e+03	-2.462254708e+01
6	3.926560440e+00	5.702011337e-03	6.004567980e+00	1.398137558e-01	2.852607611e-01	1.641655769e-01	1.279456814e+00	1.283810710e+00	1.237511874e+00	9.042824443e-01	4.341430952e-02	1.809580579e+00	-2.228106373e+03	-1.973259732e+01
7	1.679977413e-02	9.211321547e-03	1.482014234e+01	2.370748422e+00	5.876303030e+00	-2.982250773e-01	1.854479516e+00	3.676585332e+00	-2.742941402e-01	6.680447360e-01	1.517664212e+00	-2.861487531e+00	-1.991762360e+03	-2.950436971e+01
8	5.785378606e-03	2.605259066e+00	1.641711256e+00	1.255543800e+00	3.512551038e-01	2.312467417e-01	8.967062008e-02	4.915803185e-01	3.284994193e-01	3.251220262e+00	1.040083784e+00	7.114683990e-02	-2.323742789e+03	-1.338641286e+01
9	1.908145227e-02	6.005930609e-03	2.184125106e+00	1.845216828e+00	9.519133188e-01	-8.456023365e-01	3.099341883e+00	4.175569628e-01	-6.923111989e-01	1.720916182e+00	5.347072877e-01	8.322683481e-01	-2.123895274e+03	-1.398122750e+01
10	6.350003330e-03	2.059794204e+00	1.492176040e+00	2.473474165e-01	3.319709096e-01	4.542312022e-01	1.354699804e+00	1.299710397e+00	5.791580523e-03	1.487515984e+00	3.042719837e+00	5.110914953e-02	-2.320427841e+03	-1.372237404e+01
11	1.665681049e-02	8.464895179e-03	4.233022562e+00	5.893290623e-01	3.634895683e+00	-2.372351130e-01	1.864533190e+00	1.556043898e+00	-1.239076944e+00	4.029367637e-01	3.488367706e+00	-2.531867943e-01	-1.989641338e+03	-1.687136497e+01
12	1.742315706e-02	2.695887149e-03	9.156542150e+00	9.991476692e-01	2.035249142e+01	1.350120681e+00	2.561249081e-02	2.537972008e-01	-1.816561335e+00	2.981561577e+00	9.478691611e+00	-1.662301818e+00	-2.042651252e+03	-3.110374773e+01
13	2.777961550e-01	2.060119181e-03	1.818318384e+00	3.018712726e+00	7.710207569e-03	1.968747524e+00	8.248405910e-01	1.620665452e+00	7.669165586e-01	3.328523507e+00	2.104531950e+00	-8.533156063e-01	-2.594781868e+03	-2.575010024e+01
14	6.525222464e-01	1.022741940e-08	3.267741845e-01	4.391320359e-01	8.287303079e-01	3.697244248e-01	9.679464666e-02	1.190493953e+00	-3.274624351e-02	1.897746341e-01	3.134016153e+00	2.649354505e-01	-4.800172928e+03	-9.570141933e+00
15	1.674249809e-02	5.177034051e-03	1.387609499e+00	1.501995604e-01	3.012936268e+00	-5.609954966e-01	1.075184716e+00	3.317629305e+00	-9.515979445e-02	2.328462942e+00	4.496572422e+00	-3.534970598e-01	-1.982910031e+03	-1.693270429e+01
16	5.553980647e-01	6.204020026e-03	1.644855284e+00	9.473306904e-01	3.452879788e-01	9.491716587e-01	7.623444813e-01	1.061302063e+00	-2.451634637e-02	2.156736867e-01	4.108510965e-02	-3.961860168e-01	-2.228922993e+03	-1.149646393e+01
17	1.661517942e-02	5.347597652e-03	8.793433008e+00	6.623922498e-01	6.125758951e+00	-1.536022749e+00	2.381736431e+00	2.523653921e+00	-6.508871861e-02	2.019829475e-01	6.755666772e+00	9.029217053e-01	-1.980476906e+03	-2.443230654e+01
18	5.699644356e-03	1.471000257e+00	1.445953102e+00	3.993504966e-01	2.665454230e+00	-7.299221263e-01	7.849784398e-01	8.056604950e-01	-2.481927191e-02	6.849972234e-06	2.001803169e+00	-1.882491952e+00	-2.432934529e+03	-1.380529927e+01
19	4.994014862e+00	3.011207258e-03	2.211683753e-01	6.394837728e-02	2.164665897e+00	-2.461846499e-01	1.434540232e-01	6.841298429e-01	8.625151262e-01	2.622484429e+00	1.713981292e-02	1.647137337e+00	-2.439802283e+03	-2.076437160e+01
20	2.330270857e-01	6.650671862e-03	3.905715669e+00	1.507462954e+00	9.974195760e-02	6.894512896e-01	1.171061379e+00	1.147789791e-01	-1.985083131e+00	2.107787415e+00	1.159619540e+00	9.193408988e-01	-2.227661581e+03	-1.663010740e+01
21	1.699547648e-02	6.153274328e-03	4.207990112e+00	5.329901907e-01	7.002596550e+00	3.044792448e-01	5.538482713e-01	6.014020204e+00	-9.523342686e-01	4.575114891e+00	2.807995510e+00	-3.462254102e-02	-1.977902644e+03	-2.344904345e+01
22	1.627290134e-02	2.528459048e-03	1.625205476e+01	3.568085754e+00	2.821066555e+00	1.128437605e+00	1.908636024e+00	2.004317276e+00	-4.988028977e+00	4.301237445e+00	5.272945581e+00	2.943295964e+00	-2.018549043e+03	-4.798240705e+01
23	1.701494695e-02	1.005426128e-02	2.762625169e+00	1.913355484e+00	5.904230151e+00	4.495010617e-01	1.295005424e+00	3.318146886e+00	-6.330170740e-01	3.482542950e+00	1.370251643e+01	5.402071698e-02	-1.976672847e+03	-2.597739876e+01
24	1.760245113e-02	1.023369430e-03	5.875195801e+00	3.470133550e+00	2.324768463e+01	-1.040453111e+00	1.678426339e+00	3.919688252e+00	-2.061026166e+00	2.424843240e+00	3.398426925e+01	1.791014861e-01	-1.987453235e+03	-3.980056184e+01
25	1.494929023e-02	6.959012620e-03	5.027798344e+00	2.211793873e-01	3.360359283e+00	1.132087317e+00	6.606882646e-01	2.777976590e+00	-5.012904870e-02	1.479129725e+00	5.730295648e+00	7.022485868e-01	-1.982672717e+03	-1.894627798e+01
26	5.873078840e-03	9.514617332e-01	3.876969601e+00	1.289680122e-04	9.796670270e-01	-9.434756338e-01	3.183211270e-02	9.746008144e-01	2.212275053e-01	1.236121214e+00	6.326650060e+00	2.593179808e-02	-2.323670227e+03	-1.446424743e+01
27	1.612050567e-02	7.583252551e-03	1.047242679e+01	2.947471390e+00	1.189595864e+01	4.572828683e-01	1.985764458e+00	1.620557196e+00	-1.401055310e-01	4.460971544e+00	8.750052280e+00	-2.466503246e-01	-1.978495608e+03	-3.219908025e+01
28	5.707388374e-03	1.624078284e+00	4.190707816e+00	9.513133865e-06	9.567790044e+00	-1.149246476e+00	1.385666201e+00	1.052415127e+00	2.680285986e-01	6.726865228e-01	8.766057986e+00	3.275000936e-02	-2.320764904e+03	-2.221781049e+01
29	5.609679194e-03	4.331201854e+00	1.853955935e+00	1.316792805e+00	2.268679665e+00	2.411508349e-01	1.733988892e+00	9.138052769e-01	6.052477150e-02	3.472378174e+00	4.835009801e+00	4.000789160e-02	-2.323971501e+03	-2.190972541e+01
30	2.049898297e+00	6.072688504e-03	6.698526494e+00	2.461934872e-02	9.486507480e-02	2.100938546e+00	3.682634805e-01	2.923562100e-01	-7.526724737e-01	1.624116346e-01	6.180435911e-01	4.090452156e-01	-2.219029517e+03	-1.461801264e+01
31	1.601654819e-02	6.111578613e-03	3.110639991e+00	1.954667367e+00	6.919827954e+00	3.161606210e-02	7.202466277e-01	2.841001499e+00	5.559785818e-02	3.233254753e-01	1.084907671e+01	-7.236431127e-01	-1.977259480e+03	-2.174264956e+01
32	1.724310345e-02	2.758059287e-03	9.031452609e+00	5.296106963e-01	3.359747826e+00	-1.460952523e+00	2.351308710e+00	5.014770524e+00	-4.470249242e+00	4.030176589e-02	2.128377643e+01	-1.766142261e-01	-1.995418558e+03	-3.777158759e+01
33	1.686010031e-02	2.807379678e-03	4.906892720e+00	9.047119766e-01	1.118520963e+01	-8.670603104e-01	7.511263385e-01	1.813782720e+00	-5.295657332e-01	2.193442029e-01	9.343042394e+00	-3.904473101e-02	-1.984857841e+03	-2.209247095e+01
34	4.269433256e+00	6.296699209e-03	2.323032181e+00	2.153180051e+00	2.725105278e-01	8.804954020e-02	5.398603169e-01	1.834606865e-01	1.059932182e+00	7.226720093e-01	2.411291203e-01	6.610936315e-01	-2.251517508e+03	-1.474716934e+01
35	6.542643951e-03	4.858713664e-01	1.504420262e+00	1.234861077e+00	4.974743357e+00	2.056456270e-01	7.630005262e-01	5.775012261e-01	4.836386938e-02	2.310101571e-02	4.510839533e+00	6.233633365e-01	-2.316350421e+03	-1.479969760e+01
36	6.010560072e-03	2.397920689e+00	1.813218033e+01	6.784262097e-02	3.285454178e+01	2.022118997e-01	1.260820494e+00	4.800146013e+00	-1.107235608e+00	2.537207986e+00	3.752170669e+01	3.558039517e-01	-2.376319019e+03	-4.582674243e+01
37	6.115104419e-03	7.374138026e-01	1.345932399e+00	2.364478121e-02	2.688191159e+00	8.930195318e-01	3.042315958e-03	2.296848146e+00	-5.354220144e-01	1.438031205e-01	3.693998057e-01	8.435469711e-02	-2.317879797e+03	-1.046111656e+01
38	1.645388160e-02	6.475291428e-03	9.246883816e+00	3.786294508e+00	6.521309175e+00	6.527198703e-01	1.834731817e+00	3.307822830e+00	-7.414821650e-01	3.656671241e+00	2.876374813e+00	-4.218923225e-01	-1.979377434e+03	-2.832219922e+01
39	1.653278784e-02	7.239662743e-03	6.151773735e+00	1.251689774e+00	6.566082718e+00	1.679059365e-01	1.154413683e+00	4.337978364e+00	-1.029737609e+00	7.222235098e-01	3.584750335e+00	-3.739877723e-01	-1.977487061e+03	-2.160103822e+01
40	2.203383722e+00	5.310567818e-03	1.189430288e+00	5.539091718e-02	3.756524811e-02	1.417368376e+00	3.201316309e-01	1.725993295e+00	-9.678070735e-01	8.352512959e-01	3.469527901e-01	-9.771786794e-01	-2.239195026e+03	-1.442765337e+01
41	1.604977586e-02	5.457276946e-03	1.786919901e+01	3.339127262e+00	9.178054873e+00	3.672585646e-01	1.973429876e+00	1.369196637e+00	1.538742998e+00	4.037661648e+00	3.144127719e+00	1.858790584e+00	-1.990030899e+03	-3.531890824e+01
42	1.694553794e-02	2.481214246e-03	4.909857228e+00	1.842703714e+00	1.114759051e+01	-1.110315420e+00	2.662601754e-02	3.733080476e+00	1.275817077e+00	1.935153618e+00	6.145944584e+00	2.242110400e+00	-1.987449627e+03	-2.758363788e+01
43	1.679789337e-02	6.162622696e-03	2.127412318e+01	2.337174130e+00	8.329855264e+00	7.958066451e-01	6.435760985e+00	2.663902056e+00	-1.168621529e+00	4.365342406e+00	4.788363171e+00	-6.647376080e-01	-1.979411968e+03	-4.104283748e+01
44	5.503693277e-03	5.427011721e-01	1.259676781e+01	2.420018584e+00	1.703344553e+01	1.359047436e+00	1.194525469e+00	1.751627895e+00	-3.182135164e+00	1.977479258e-04	6.852171287e+00	-2.572476363e+00	-2.666507407e+03	-3.797383283e+01
45	1.753050352e-02	4.081904313e-03	2.615742702e+00	9.263746866e-01	2.458332689e+00	-1.192232808e+00	2.329148185e+00	2.962980338e+00	-9.271382310e-01	2.173083638e+00	1.595360608e+01	2.569176955e-02	-1.988246358e+03	-2.373620077e+01
46	2.662533373e+00	7.151633766e-02	3.539190855e+00	1.532931969e+00	3.490934417e+00	-3.427643142e-01	1.580993175e+00	1.583853877e+00	6.252414812e-01	2.021146703e-01	6.591752906e-03	-1.147586223e+00	-2.767041668e+05	-2.522654063e+01
47	6.492731941e-03	8.915987669e-01	4.808991265e+00	1.075708817e+00	6.225844011e+00	7.268813868e-02	4.423285142e-03	1.975024453e+00	-1.792973850e+00	2.099875862e+00	2.634697313e+00	4.518874522e-01	-2.346585154e+03	-2.043314259e+01
48	4.361916721e+00	5.467484139e-03	1.539186746e+00	1.596508715e-01	3.575379583e-02	8.029952616e-01	1.610412394e+00	1.871026841e+00	1.609545971e+00	7.199466978e-01	3.824674635e-01	1.046532233e+00	-2.242567068e+03	-1.851818272e+01
49	1.577647361e-02	6.807548180e-03	4.890924433e+00	8.484181469e-03	5.555577706e+00	-5.177731474e-01	2.214644445e+00	3.529578798e+00	4.401643780e-01	2.013464138e+00	8.320908600e+00	-2.201227822e-01	-1.974556501e+03	-2.295718356e+01
0	1.659738887e-02	4.595786144e-03	2.263956188e+01	6.660148408e+00	8.660766407e+00	-5.614523138e-01	7.297875475e+00	2.689562047e+00	9.898191890e-01	5.646966966e+00	6.805863889e+00	-1.663714201e+00	-1.986050051e+03	-5.019130687e+01
1	6.632649525e-03	4.905604071e+00	2.369570697e+00	1.996292030e-01	5.318366722e-01	3.600238927e-01	2.218518687e+00	3.765138539e-01	1.173335079e-01	1.454899548e+00	1.029963792e+00	1.796214196e-01	-2.326114719e+03	-1.539272694e+01
2	1.848332117e-02	7.308925683e-03	4.278042988e+00	1.286417880e-02	3.392597103e+00	8.558086117e-01	2.017948183e+00	1.681594741e+00	-7.065184199e-01	2.058525257e+00	3.589938407e+00	1.258816949e+00	-1.992930680e+03	-1.873436997e+01
3	5.967981828e-03	7.421798408e-01	7.771789349e-01	3.369008192e-01	2.208358222e+00	-4.284542848e-01	3.501512411e-01	7.683801959e-01	4.482203635e-01	6.655340875e-05	1.882822964e+00	-1.285812571e+00	-2.376624388e+03	-1.069131186e+01
4	1.649641991e-02	1.077198149e-02	4.431295593e+00	4.641541961e-01	4.590330375e+00	5.071602347e-01	1.998137014e-03	1.495736426e+00	3.786992700e-01	2.853761122e-01	5.967076398e+00	-2.232552806e-01	-1.975501514e+03	-1.613421781e+01
5	1.618485562e-02	7.559290963e-03	8.696673353e+00	2.159843767e+00	5.480426956e+00	-2.314002976e-01	1.976981709e+00	2.014090287e+00	-2.817537345e-01	1.177136328e-01	1.352617403e+01	1.768944983e-01	-1.976845219e+03	-2.542655718e+01
6	3.926196578e+00	5.699716403e-03	6.006771970e+00	1.397849606e-01	2.925847362e-01	1.629384428e-01	1.279449235e+00	1.284319122e+00	1.237170638e+00	9.042849243e-01	4.969916152e-02	1.809821881e+00	-2.228087406e+03	-1.944784128e+01
7	1.675750642e-02	9.211366318e-03	1.482014638e+01	2.370750153e+00	5.876360865e+00	-2.982634092e-01	1.854494066e+00	3.676616107e+00	-2.742774371e-01	6.680735276e-01	1.517744436e+00	-2.861475395e+00	-1.991762300e+03	-2.950446840e+01
8	5.456881731e-03	2.628878870e+00	1.387080611e+00	1.196931834e+00	2.460502852e-01	2.249109857e-01	3.736413811e-02	4.515277662e-01	3.519698287e-01	3.247437627e+00	6.657222602e-01	2.411731689e-02	-2.324223578e+03	-1.285086985e+01
9	1.910461706e-02	5.579460260e-03	2.654380243e+00	1.845438196e+00	6.078251129e-01	-1.013300736e+00	3.269783032e+00	3.236099129e-01	-1.024309305e+00	1.289054693e+00	2.265627610e+00	8.153725078e-01	-2.103625794e+03	-1.566742011e+01
10	6.350607905e-03	2.043043893e+00	1.506634679e+00	2.391998274e-01	3.771341138e-01	4.456281267e-01	1.352544559e+00	1.300568044e+00	7.075509279e-03	1.470192908e+00	3.067043175e+00	5.106424143e-02	-2.320326843e+03	-1.369497721e+01
11	1.666547524e-02	4.552213605e-03	4.233729204e+00	5.899585432e-01	3.635842532e+00	-2.385169414e-01	1.864969290e+00	1.558212070e+00	-1.239878279e+00	4.035811064e-01	3.500158610e+00	-2.531991911e-01	-1.991936140e+03	-1.688107092e+01
12	1.742173951e-02	2.697258346e-03	9.153337868e+00	9.987722290e-01	2.035013827e+01	1.352391049e+00	2.414800380e-02	2.540136109e-01	-1.816548606e+00	2.982648336e+00	9.477819094e+00	-1.662472577e+00	-2.042602373e+03	-3.110344380e+01
13	2.765329223e-01	2.300067903e-03	1.819244179e+00	3.018696655e+00	7.409905762e-03	1.968571039e+00	8.248122826e-01	1.620739042e+00	7.667542128e-01	3.328172376e+00	2.106129661e+00	-8.537262388e-01	-2.592166915e+03	-2.590481514e+01
14	6.525222464e-01	1.022741940e-08	3.267741845e-01	4.391320359e-01	8.287303079e-01	3.697244248e-01	9.679464666e-02	1.190493953e+00	-3.274624351e-02	1.897746341e-01	3.134016153e+00	2.649354505e-01	-4.799417646e+03	-9.570141933e+00
15	1.593987943e-02	7.808627538e-03	1.396457046e+00	1.444514161e-01	3.031331871e+00	-5.666047611e-01	1.072757609e+00	3.318677633e+00	-1.027329235e-01	2.324828135e+00	4.498140853e+00	-3.496357730e-01	-1.982812838e+03	-1.694463496e+01
16	5.555266415e-01	6.108585514e-03	1.644953671e+00	9.473933202e-01	3.454387009e-01	9.491335029e-01	7.623555361e-01	1.061315773e+00	-2.448641921e-02	2.156123063e-01	4.093693177e-02	-3.962440412e-01	-2.229221994e+03	-1.150446371e+01
17	1.661420203e-02	4.927262504e-03	8.818330945e+00	6.667802879e-01	6.156987300e+00	-1.532257515e+00	2.383515145e+00	2.525725103e+00	-7.273569783e-02	2.019832691e-01	6.766134421e+00	9.002115554e-01	-1.980478586e+03	-2.446474876e+01
18	5.699644400e-03	1.471000257e+00	1.445952401e+00	3.993503649e-01	2.665454339e+00	-7.299221931e-01	7.849783736e-01	8.056605190e-01	-2.481938385e-02	6.643315664e-06	2.001803504e+00	-1.882492054e+00	-2.432911115e+03	-1.380529910e+01
19	4.993987031e+00	3.056098837e-03	2.213288044e-01	6.395488635e-02	2.164964055e+00	-2.462290897e-01	1.434155949e-01	6.841761707e-01	8.624254613e-01	2.622579962e+00	1.727131511e-02	1.647180336e+00	-2.439737300e+03	-2.074142591e+01
20	2.450344153e-01	6.644323199e-03	3.782600444e+00	1.508010406e+00	9.266433379e-02	7.070896065e-01	1.180181886e+00	1.309471128e-01	-1.974821420e+00	2.102707525e+00	1.168789733e+00	8.983065868e-01	-2.223657966e+03	-1.651344712e+01
21	1.699519202e-02	7.261254393e-03	4.207038223e+00	5.330678497e-01	7.001321851e+00	3.045335107e-01	5.544054066e-01	6.013678359e+00	-9.517372115e-01	4.575557007e+00	2.808704284e+00	-3.475521747e-02	-1.978124486e+03	-2.344996381e+01
22	1.624067455e-02	4.136430743e-03	1.622169724e+01	3.562281193e+00	2.797895347e+00	1.127559896e+00	1.904502888e+00	2.000804486e+00	-4.987327913e+00	4.286238052e+00	5.258743210e+00	2.946179650e+00	-2.019482465e+03	-4.791907883e+01
23	1.699477957e-02	1.011876047e-02	9.345010863e-01	1.745423032e+00	5.051734316e+00	3.371098955e-01	7.371264428e-01	3.252454637e+00	-6.313821130e-01	2.976966951e+00	1.319217709e+01	-1.392995762e-02	-1.979372898e+03	-2.307138022e+01
24	1.627701280e-02	1.025743045e-03	5.948348101e+00	3.472917853e+00	2.326194313e+01	-1.044711926e+00	1.683919174e+00	3.921632656e+00	-2.090193077e+00	2.429773098e+00	3.400032724e+01	1.983432721e-01	-1.986866675e+03	-3.992800728e+01
25	1.490511662e-02	6.892024582e-03	5.026721520e+00	2.352027665e-01	3.366270141e+00	1.105495232e+00	6.569708812e-01	2.774978394e+00	-6.308968047e-02	1.438914622e+00	5.728114002e+00	6.655066309e-01	-1.982658014e+03	-1.886216948e+01
26	5.931786065e-03	9.505279914e-01	3.876961914e+00	4.960508920e-04	9.791793641e-01	-9.431030127e-01	3.163602076e-02	9.747532753e-01	2.213798652e-01	1.236090186e+00	6.326061130e+00	2.573911935e-02	-2.324984286e+03	-1.446258532e+01
27	1.611919082e-02	8.176990060e-03	1.047231956e+01	2.947375868e+00	1.189581496e+01	4.574773819e-01	1.985698281e+00	1.620228183e+00	-1.399839307e-01	4.460873767e+00	8.748263047e+00	-2.466484434e-01	-1.978510764e+03	-3.219843333e+01
28	5.707490367e-03	1.624071345e+00	4.190869983e+00	2.380391916e-05	9.567863933e+00	-1.149236718e+00	1.385720013e+00	1.052427211e+00	2.680126134e-01	6.727261779e-01	8.766109390e+00	3.276453650e-02	-2.321310241e+03	-2.221804332e+01
29	6.715385343e-03	4.331201721e+00	1.854171885e+00	1.316952149e+00	2.267068897e+00	2.411939003e-01	1.733934563e+00	9.130445965e-01	6.082168031e-02	3.472547208e+00	4.832085300e+00	4.043521951e-02	-2.323111385e+03	-2.190766440e+01
30	2.065775478e+00	6.064125495e-03	6.717246187e+00	2.460040107e-02	8.374468337e-02	2.103900779e+00	3.691027298e-01	2.840959137e-01	-7.472319378e-01	1.566436700e-01	5.999811668e-01	4.178134637e-01	-2.218745401e+03	-1.481402701e+01
31	1.598251900e-02	6.279702499e-03	1.494699501e+00	1.539965014e+00	6.468788990e+00	-7.858029483e-02	7.502805422e-01	3.109993265e+00	-8.118747970e-02	7.129022250e-02	1.149364389e+01	-9.824911022e-01	-1.978117041e+03	-2.061387768e+01
32	1.724037485e-02	2.747370012e-03	9.184353349e+00	5.354108720e-01	3.359393684e+00	-1.470434398e+00	2.358403371e+00	5.019315863e+00	-4.465700296e+00	4.611262326e-03	2.112926096e+01	-2.135856326e-01	-1.994206530e+03	-3.780805720e+01
33	1.658380172e-02	2.807183587e-03	4.907338398e+00	9.046068736e-01	1.118541021e+01	-8.671615145e-01	7.512444108e-01	1.814096922e+00	-5.299248441e-01	2.192976188e-01	9.344399498e+00	-3.910158333e-02	-1.984832921e+03	-2.209349885e+01
34	4.269439327e+00	5.765189017e-03	2.325421765e+00	2.152932173e+00	2.724505039e-01	8.708475024e-02	5.412860596e-01	1.837897153e-01	1.060968444e+00	7.215337886e-01	2.436005836e-01	6.613641296e-01	-2.250755286e+03	-1.474378472e+01
35	6.545268051e-03	4.858726129e-01	1.453720523e+00	1.222958880e+00	5.012121392e+00	1.967280617e-01	7.578277981e-01	5.766497573e-01	6.828803803e-02	4.859678971e-03	4.529028153e+00	6.100357266e-01	-2.314297412e+03	-1.475600420e+01
36	5.053784147e-03	2.479495469e+00	1.810363496e+01	2.178520635e-02	3.233374005e+01	9.431487475e-02	1.215610803e+00	4.364374043e+00	-1.005783110e+00	2.248407099e+00	3.782589171e+01	3.610355707e-01	-2.373869901e+03	-4.511573989e+01
37	6.118399245e-03	7.372645309e-01	1.344980294e+00	2.325184283e-02	2.689108037e+00	8.930176905e-01	2.718735160e-03	2.296434104e+00	-5.350444887e-01	1.446276531e-01	3.701256855e-01	8.460626639e-02	-2.317757476e+03	-1.046071940e+01
38	1.665320123e-02	6.403967500e-03	9.247405827e+00	3.786294603e+00	6.521056262e+00	6.528376724e-01	1.834767435e+00	3.307627342e+00	-7.415033524e-01	3.656673056e+00	2.876399062e+00	-4.218606571e-01	-1.979368621e+03	-2.832251330e+01
39	1.653057927e-02	7.339737957e-03	6.215082611e+00	1.244335291e+00	6.407024067e+00	1.889277129e-01	1.158636808e+00	4.305772296e+00	-1.002446202e+00	7.506469208e-01	3.231370608e+00	-3.802150276e-01	-1.977791000e+03	-2.132073803e+01
40	2.203381730e+00	5.491645940e-03	1.187099664e+00	5.488329148e-02	3.825870362e-02	1.417153350e+00	3.197437973e-01	1.725987329e+00	-9.671563324e-01	8.348029417e-01	3.464154546e-01	-9.776861079e-01	-2.237610397e+03	-1.438325913e+01
41	1.606789540e-02	4.807565499e-03	1.791094681e+01	3.932145975e+00	1.063879048e+01	5.746428863e-01	1.836394353e+00	1.280516932e+00	1.547898661e+00	3.080028448e+00	6.116842722e+00	1.589860884e+00	-1.987297524e+03	-3.653772620e+01
42	1.687367141e-02	2.644652680e-03	4.909981576e+00	1.842699294e+00	1.114779458e+01	-1.110437598e+00	2.670247957e-02	3.733037719e+00	1.275817958e+00	1.935132534e+00	6.145818788e+00	2.241871806e+00	-1.987666025e+03	-2.758343040e+01
43	1.681764828e-02	4.065534718e-03	1.802784815e+01	1.857093663e+00	1.006835390e+01	6.095311366e-01	6.074447792e+00	2.053893246e+00	-1.252214885e+00	4.218407204e+00	7.350926486e+00	2.595229465e-01	-1.980853183e+03	-3.933183759e+01
44	5.503973578e-03	5.426301766e-01	1.259721095e+01	2.420075483e+00	1.703368657e+01	1.359051150e+00	1.194576911e+00	1.751651861e+00	-3.182102115e+00	2.192241017e-04	6.852228744e+00	-2.572427546e+00	-2.666620269e+03	-3.797401534e+01
45	1.697429330e-02	4.083983988e-03	2.617357942e+00	9.279783222e-01	2.456879872e+00	-1.191976935e+00	2.329453616e+00	2.962596208e+00	-9.269858164e-01	2.171624271e+00	1.595377983e+01	2.493499254e-02	-1.987584403e+03	-2.373518617e+01
46	2.662545997e+00	7.151623960e-02	3.539152178e+00	1.533033453e+00	3.490815555e+00	-3.426109975e-01	1.580920212e+00	1.583788771e+00	6.253236477e-01	2.021707125e-01	5.920032835e-03	-1.147628858e+00	-2.766908677e+05	-2.566456969e+01
47	6.496625616e-03	8.908811849e-01	4.811680582e+00	1.075975956e+00	6.232868440e+00	7.300704370e-02	3.956093195e-03	1.974656384e+00	-1.793615211e+00	2.100407787e+00	2.636951959e+00	4.512848079e-01	-2.346259248e+03	-2.043973446e+01
48	4.361916718e+00	5.469337063e-03	1.539185499e+00	1.596508399e-01	3.575300597e-02	8.029949898e-01	1.610412818e+00	1.871025883e+00	1.609546019e+00	7.199466550e-01	3.824657435e-01	1.046531983e+00	-2.242565288e+03	-1.851823431e+01
